55.297080253, -1396.81308741, 14718.7009298, -0.0306769753276, 0.659402821916, 50, 32, 32, 1.0471975512, 1.0471975512,:,0.705232984088, 0.555327474501, 0.646666666667, 0.512
-1137.14952389, -1482.78799183, 744.532070656, -0.772657480733, -0.904221299443, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.504247698125, 0.486486486486, 0.518666666667, 0.444
-92.5252548615, -1395.45114025, 5490.47811603, -0.0442284294431, -0.588566444085, 500, 32, 32, 1.0471975512, 1.0471975512,:,0.751803402431, 0.547151468015, 0.672, 0.532
1905.34796842, -200.643543091, 8914.34964237, -1.38220863325, 0.504189129596, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.848187332688, 0.616524327122, 0.776, 0.572
642.191969239, -230.124111072, 8787.50344155, 0.53103656712, -0.207430538188, 50, 32, 32, 1.0471975512, 1.0471975512,:,0.617952838776, 0.497695852535, 0.578666666667, 0.496
-1615.49837684, 1034.02979696, 10525.426341, -1.37622953587, 1.27213249077, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.57049695625, 0.53502817623, 0.554666666667, 0.5
-153.75772721, -1462.28891725, 9288.70105092, -0.0698147317549, -0.586877669371, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.706312561806, 0.576762418868, 0.644, 0.524
1972.02555921, -224.536951725, 4925.678191, 0.653333617831, -0.0869384414878, 500, 32, 32, 1.0471975512, 1.0471975512,:,0.540854426104, 0.529950669486, 0.517333333333, 0.524
498.148394279, 1333.28937039, 7536.77061255, 0.173525807854, 0.438671506507, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.739142802284, 0.566224953588, 0.656, 0.544
2014.2578377, 956.195397952, 7724.68293297, 0.692259240255, 0.374980987873, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.702970649105, 0.52520981485, 0.648, 0.52
-104.392640839, -321.049553294, 13786.6956154, 0.0455900352515, 0.139395065352, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.998420783064, 0.98260143811, 0.970666666667, 0.948
464.155828066, 1638.69904057, 632.409953302, 0.166075619582, 0.53435311634, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.628203850316, 0.482466356108, 0.601333333333, 0.472
1866.95458923, -606.434581234, 9526.2872606, -0.93433171807, 0.414096259453, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.881840937536, 0.645673323093, 0.765333333333, 0.588
819.010923726, -108.690960895, 10798.1165409, 0.827835253076, -0.143487327714, 500, 32, 32, 1.0471975512, 1.0471975512,:,0.987304409673, 0.895641025641, 0.94, 0.812
-877.006298634, 766.605296376, 14552.4025001, -0.830986512853, 0.763785485732, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.992440405075, 0.93628329918, 0.953333333333, 0.864
1458.65401673, 470.641597393, 4666.59179326, 0.543810145183, 0.192663928013, 50, 32, 32, 1.0471975512, 1.0471975512,:,0.694544006372, 0.494172643443, 0.654666666667, 0.492
97.3540951902, -161.984533405, 6490.76984683, -0.0884221473292, 0.146451470871, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.620398816635, 0.60021772541, 0.58, 0.6
-544.201879289, -663.655799006, 12717.7306803, 0.27436177399, 0.330640743302, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.826722323359, 0.634216589862, 0.732, 0.612
654.044964872, 326.975432891, 1580.66593088, 0.238024863805, 0.120705043299, 500, 32, 32, 1.0471975512, 1.0471975512,:,0.673771121352, 0.629738729508, 0.621333333333, 0.58
-1421.74151996, 1111.11860937, 10658.1329994, 0.458445560137, -0.36811047579, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.983288770053, 0.866999487967, 0.922666666667, 0.808
683.419894408, 338.434932954, 1460.59026862, -0.474787679006, -0.249245777712, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.637904051901, 0.563109912686, 0.598666666667, 0.548
-1574.7914788, 2187.85936278, 12307.6218231, 1.22133202202, -1.31426979981, 50, 32, 32, 1.0471975512, 1.0471975512,:,0.987243972368, 0.908617698091, 0.936, 0.836
691.429949804, -1162.96550076, 7283.28645554, -0.295027871334, 0.47252423524, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.58124942163, 0.553969381823, 0.516, 0.452
1254.51352796, 156.821308807, 730.815351179, -0.482647649514, -0.0654071347035, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.567282256229, 0.468381976446, 0.541333333333, 0.496
-74.1513321664, -124.60539464, 904.090897255, -0.0400445666637, -0.0672262330263, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.53418529897, 0.554239241803, 0.538666666667, 0.536
265.341516154, 240.289554154, 11224.9149979, 0.381506886643, 0.348461367957, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.974869080146, 0.91868244982, 0.918666666667, 0.864
-588.225189495, -1582.44061217, 12337.4091996, -0.204409695948, -0.508728912806, 50, 32, 32, 1.0471975512, 1.0471975512,:,0.673075965131, 0.610434782609, 0.622666666667, 0.56
-780.390761691, 234.481258428, 3204.48719863, 0.283682042136, -0.0873764743904, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.573071343233, 0.508196721311, 0.545333333333, 0.532
1226.63707639, 461.150198919, 14382.2526658, -0.829832496592, -0.389896809636, 100, 32, 32, 1.0471975512, 1.0471975512,:,0.998399954488, 0.616605851098, 0.982666666667, 0.568
-1005.91036257, 117.989371495, 2849.22861615, 0.345649372134, -0.0422139336186, 10, 32, 32, 1.0471975512, 1.0471975512,:,0.498100995733, 0.464967948718, 0.506666666667, 0.48
127.745854942, 123.740216904, 5777.57222306, -0.710803346114, -0.69509089791, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.553759117595, 0.536747181965, 0.522666666667, 0.468
710.054560952, 780.082034516, 3909.36008883, -0.310588897371, -0.339018151465, 75, 32, 32, 1.0471975512, 1.0471975512,:,0.661325880412, 0.476498463115, 0.618666666667, 0.464
